Date,Open,High,Low,Close,Adj Close,Volume
2019-06-20,30128.960938,30438.560547,30128.960938,30394.599609,30394.599609,0
2019-06-21,30394.599609,30464.910156,30283.140625,30321.869141,30321.869141,0
2019-06-24,30333.160156,30364.369141,30207.820313,30216.279297,30216.279297,0
2019-06-25,30216.279297,30227.880859,29915.300781,29927.080078,29927.080078,0
2019-06-26,29927.080078,30094.490234,29888.089844,29892.220703,29892.220703,0
2019-06-27,29907.070313,30099.230469,29907.070313,30069.410156,30069.410156,0
2019-06-28,30069.410156,30280.060547,30069.410156,30268.050781,30268.050781,0
2019-07-01,30410.330078,30648.119141,30365.160156,30485.460938,30485.460938,0
2019-07-02,30486.820313,30552.689453,30399.349609,30551.830078,30551.830078,0
2019-07-03,30551.929688,30794.869141,30551.929688,30794.650391,30794.650391,0
2019-07-05,30794.509766,30794.509766,30517.099609,30763.720703,30763.720703,0
2019-07-08,30734.570313,30734.570313,30544.980469,30598.140625,30598.140625,0
2019-07-09,30598.029297,30671.880859,30479.449219,30654.929688,30654.929688,0
2019-07-10,30667.689453,30890.550781,30667.689453,30785.650391,30785.650391,0
2019-07-11,30785.710938,30872.300781,30719.580078,30829.570313,30829.570313,0
2019-07-12,30829.289063,30986.630859,30829.289063,30984.929688,30984.929688,0
2019-07-15,30984.929688,31013.480469,30921.599609,30978.349609,30978.349609,0
2019-07-16,30978.570313,30999.060547,30855.640625,30884.210938,30884.210938,0
2019-07-17,30883.939453,30892.419922,30691.539063,30691.699219,30691.699219,0
2019-07-18,30689.470703,30821.419922,30572.990234,30788.509766,30788.509766,0
2019-07-19,30820.140625,30901.080078,30607.519531,30607.580078,30607.580078,0
2019-07-22,30607.580078,30740.369141,30607.580078,30687.689453,30687.689453,0
2019-07-23,30742.500000,30890.800781,30715.910156,30888.560547,30888.560547,0
2019-07-24,30888.560547,31086.419922,30815.949219,31086.140625,31086.140625,0
2019-07-25,31086.140625,31086.140625,30846.160156,30895.400391,30895.400391,0
2019-07-26,30931.490234,31168.589844,30926.560547,31146.519531,31146.519531,0
2019-07-29,31137.740234,31143.230469,30975.949219,31046.630859,31046.630859,0
2019-07-30,31046.630859,31046.630859,30839.080078,31005.359375,31005.359375,0
2019-07-31,31037.210938,31063.009766,30476.929688,30684.820313,30684.820313,0
2019-08-01,30678.900391,31002.919922,30298.539063,30376.890625,30376.890625,0
2019-08-02,30326.300781,30326.300781,29938.269531,30120.890625,30120.890625,0
2019-08-05,30120.890625,30120.890625,28974.919922,29213.539063,29213.539063,0
2019-08-06,29377.779297,29603.789063,29233.119141,29578.640625,29578.640625,0
2019-08-07,29578.640625,29686.140625,29038.050781,29605.839844,29605.839844,0
2019-08-08,29741.740234,30186.490234,29731.669922,30177.570313,30177.570313,0
2019-08-09,30177.679688,30177.679688,29779.720703,29945.650391,29945.650391,0
2019-08-12,29945.650391,29945.650391,29466.550781,29561.099609,29561.099609,0
2019-08-13,29521.720703,30158.400391,29497.130859,29979.519531,29979.519531,0
2019-08-14,29979.519531,29979.519531,29094.789063,29107.050781,29107.050781,0
2019-08-15,29170.490234,29255.980469,28950.160156,29156.380859,29156.380859,0
2019-08-16,29310.179688,29642.429688,29310.179688,29597.939453,29597.939453,0
2019-08-19,29858.949219,30018.189453,29853.189453,29938.939453,29938.939453,0
2019-08-20,29892.560547,29928.960938,29708.470703,29715.750000,29715.750000,0
2019-08-21,29902.619141,30002.980469,29902.619141,29961.009766,29961.009766,0
2019-08-22,30025.250000,30101.080078,29760.390625,29936.820313,29936.820313,0
2019-08-23,29816.029297,29970.199219,29048.970703,29154.109375,29154.109375,0
2019-08-26,29154.109375,29466.320313,29154.109375,29461.439453,29461.439453,0
2019-08-27,29522.890625,29663.500000,29247.269531,29326.109375,29326.109375,0
2019-08-28,29326.109375,29549.560547,29175.279297,29523.630859,29523.630859,0
2019-08-29,29739.490234,29968.210938,29734.169922,29911.060547,29911.060547,0
2019-08-30,30060.160156,30072.419922,29785.390625,29925.349609,29925.349609,0
2019-09-03,29841.349609,29841.349609,29574.210938,29691.580078,29691.580078,0
2019-09-04,29691.580078,30023.169922,29691.580078,30014.289063,30014.289063,0
2019-09-05,30014.289063,30507.349609,30014.289063,30407.210938,30407.210938,0
2019-09-06,30407.210938,30481.900391,30360.140625,30398.679688,30398.679688,0
2019-09-09,30495.250000,30504.630859,30317.939453,30426.150391,30426.150391,0
2019-09-10,30426.150391,30468.130859,30215.720703,30467.949219,30467.949219,0
2019-09-11,30467.949219,30722.720703,30427.050781,30722.720703,30722.720703,0
2019-09-12,30722.720703,30892.189453,30694.580078,30785.630859,30785.630859,0
2019-09-13,30824.259766,30878.730469,30723.789063,30764.500000,30764.500000,0
2019-09-16,30764.500000,30764.500000,30636.140625,30717.919922,30717.919922,0
2019-09-17,30716.140625,30784.750000,30656.140625,30780.630859,30780.630859,0
2019-09-18,30767.890625,30772.089844,30480.679688,30762.580078,30762.580078,0
2019-09-19,30762.580078,30921.279297,30717.009766,30750.099609,30750.099609,0
2019-09-20,30760.849609,30842.480469,30533.919922,30609.519531,30609.519531,0
2019-09-23,30521.380859,30682.000000,30515.859375,30606.500000,30606.500000,0
2019-09-24,30698.949219,30754.310547,30219.529297,30302.320313,30302.320313,0
2019-09-25,30307.539063,30551.750000,30170.439453,30506.500000,30506.500000,0
2019-09-26,30506.500000,30513.869141,30266.359375,30394.449219,30394.449219,0
2019-09-27,30394.449219,30484.169922,30043.669922,30204.050781,30204.050781,0
2019-09-30,30204.050781,30421.580078,30204.050781,30351.919922,30351.919922,0
2019-10-01,30351.919922,30368.689453,29798.490234,29815.980469,29815.980469,0
2019-10-02,29815.980469,29815.980469,29326.669922,29461.189453,29461.189453,0
2019-10-03,29461.189453,29701.029297,29131.480469,29698.589844,29698.589844,0
2019-10-04,29698.589844,30105.359375,29698.589844,30092.890625,30092.890625,0
2019-10-07,30092.890625,30177.230469,29932.460938,29976.500000,29976.500000,0
2019-10-08,29976.500000,29976.500000,29504.089844,29504.890625,29504.890625,0
2019-10-09,29504.890625,29853.759766,29504.890625,29755.060547,29755.060547,0
2019-10-10,29757.240234,30031.160156,29738.009766,29924.419922,29924.419922,0
2019-10-11,29924.419922,30501.099609,29924.419922,30278.029297,30278.029297,0
2019-10-14,30247.279297,30281.250000,30189.310547,30225.699219,30225.699219,0
2019-10-15,30300.650391,30600.480469,30300.650391,30524.240234,30524.240234,0
2019-10-16,30524.240234,30533.710938,30406.550781,30450.929688,30450.929688,0
2019-10-17,30450.929688,30648.029297,30450.929688,30561.640625,30561.640625,0
2019-10-18,30547.660156,30566.570313,30312.230469,30432.730469,30432.730469,0
2019-10-21,30432.730469,30655.439453,30432.730469,30650.019531,30650.019531,0
2019-10-22,30650.019531,30725.660156,30536.619141,30544.800781,30544.800781,0
2019-10-23,30534.640625,30625.250000,30489.130859,30622.650391,30622.650391,0
2019-10-24,30622.650391,30749.939453,30586.070313,30699.539063,30699.539063,0
2019-10-25,30630.140625,30888.789063,30618.439453,30836.220703,30836.220703,0
2019-10-28,30926.619141,31061.259766,30926.619141,31009.269531,31009.269531,0
2019-10-29,31009.269531,31078.349609,30952.599609,30978.759766,30978.759766,0
2019-10-30,31001.429688,31092.279297,30867.140625,31062.980469,31062.980469,0
2019-10-31,31062.980469,31062.980469,30797.480469,30945.630859,30945.630859,0
2019-11-01,30945.630859,31267.210938,30945.630859,31267.179688,31267.179688,0
2019-11-04,31267.230469,31453.250000,31267.230469,31384.199219,31384.199219,0
2019-11-05,31384.199219,31458.380859,31328.050781,31351.539063,31351.539063,0
2019-11-06,31351.900391,31351.900391,31234.119141,31332.410156,31332.410156,0
2019-11-07,31332.400391,31552.099609,31332.400391,31417.259766,31417.259766,0
2019-11-08,31417.250000,31505.099609,31303.060547,31505.019531,31505.019531,0
2019-11-11,31505.000000,31505.000000,31330.330078,31447.589844,31447.589844,0
2019-11-12,31447.570313,31605.339844,31422.859375,31488.119141,31488.119141,0
2019-11-13,31488.119141,31539.039063,31347.949219,31497.259766,31497.259766,0
2019-11-14,31497.250000,31533.320313,31401.000000,31520.750000,31520.750000,0
2019-11-15,31520.810547,31752.019531,31520.810547,31751.880859,31751.880859,0
2019-11-18,31728.689453,31781.490234,31662.320313,31760.490234,31760.490234,0
2019-11-19,31760.490234,31824.779297,31685.359375,31769.099609,31769.099609,0
2019-11-20,31769.099609,31781.679688,31487.939453,31665.880859,31665.880859,0
2019-11-21,31686.419922,31693.779297,31531.580078,31607.119141,31607.119141,0
2019-11-22,31684.419922,31703.820313,31562.349609,31679.220703,31679.220703,0
2019-11-25,31764.640625,31961.539063,31764.640625,31960.199219,31960.199219,0
2019-11-26,31960.199219,32050.849609,31941.669922,32028.640625,32028.640625,0
2019-11-27,32085.910156,32171.550781,32063.529297,32167.240234,32167.240234,0
2019-11-29,32120.130859,32129.839844,32013.189453,32025.859375,32025.859375,0
2019-12-02,32044.660156,32055.320313,31705.269531,31735.419922,31735.419922,0
2019-12-03,31557.330078,31557.390625,31298.380859,31540.689453,31540.689453,0
2019-12-04,31606.070313,31796.750000,31606.070313,31727.960938,31727.960938,0
2019-12-05,31756.910156,31780.509766,31637.400391,31757.929688,31757.929688,0
2019-12-06,31890.470703,32092.210938,31890.470703,32038.980469,32038.980469,0
2019-12-09,32038.980469,32073.939453,31945.330078,31949.199219,31949.199219,0
2019-12-10,31949.199219,32015.160156,31865.000000,31921.949219,31921.949219,0
2019-12-11,31921.949219,32022.029297,31916.210938,32001.439453,32001.439453,0
2019-12-12,31996.349609,32347.619141,31965.410156,32258.869141,32258.869141,0
2019-12-13,32258.869141,32396.919922,32122.769531,32241.160156,32241.160156,0
2019-12-16,32419.490234,32551.490234,32419.490234,32479.240234,32479.240234,0
2019-12-17,32518.279297,32544.500000,32475.130859,32503.679688,32503.679688,0
2019-12-18,32538.990234,32568.400391,32496.500000,32508.330078,32508.330078,0
2019-12-19,32508.330078,32655.220703,32508.330078,32654.289063,32654.289063,0
2019-12-20,32654.289063,32847.488281,32654.289063,32811.230469,32811.230469,0
2019-12-23,32811.230469,32872.921875,32811.230469,32840.609375,32840.609375,0
2019-12-24,32840.609375,32864.398438,32809.789063,32844.539063,32844.539063,0
2019-12-26,32844.539063,33008.101563,32844.539063,33006.660156,33006.660156,0
2019-12-27,32976.820313,32976.820313,32976.820313,32976.820313,32976.820313,0
2019-12-30,32976.820313,32979.738281,32731.189453,32788.761719,32788.761719,0
2019-12-31,32788.761719,32893.468750,32691.619141,32886.738281,32886.738281,0
2020-01-02,33047.500000,33143.519531,32911.761719,33142.199219,33142.199219,0
2020-01-03,33142.199219,33142.199219,32799.160156,32943.328125,32943.328125,0
2020-01-06,32740.480469,33065.601563,32736.859375,33065.140625,33065.140625,0
2020-01-07,33065.140625,33065.140625,32931.148438,32988.519531,32988.519531,0
2020-01-08,32988.519531,33270.769531,32981.148438,33134.988281,33134.988281,0
2020-01-09,33134.988281,33347.171875,33134.988281,33333.210938,33333.210938,0
2020-01-10,33333.210938,33407.828125,33192.011719,33237.148438,33237.148438,0
2020-01-13,33237.148438,33487.089844,33237.148438,33487.089844,33487.089844,0
2020-01-14,33487.089844,33588.671875,33393.421875,33469.839844,33469.839844,0
2020-01-15,33469.839844,33640.199219,33447.839844,33534.148438,33534.148438,0
2020-01-16,33534.148438,33828.820313,33534.148438,33827.738281,33827.738281,0
2020-01-17,33827.738281,33918.320313,33826.230469,33917.378906,33917.378906,0
2020-01-21,33817.570313,33912.070313,33774.308594,33817.589844,33817.589844,0
2020-01-22,33817.589844,34000.410156,33806.980469,33828.628906,33828.628906,0
2020-01-23,33769.351563,33883.539063,33617.140625,33862.468750,33862.468750,0
2020-01-24,33862.468750,33944.480469,33390.890625,33539.558594,33539.558594,0
2020-01-27,32937.250000,33175.261719,32919.230469,33028.761719,33028.761719,0
2020-01-28,33180.289063,33447.031250,33138.441406,33357.519531,33357.519531,0
2020-01-29,33357.519531,33519.289063,33307.039063,33322.078125,33322.078125,0
2020-01-30,33098.171875,33435.910156,33010.578125,33418.148438,33418.148438,0
2020-01-31,33380.078125,33380.078125,32742.019531,32838.191406,32838.191406,0
2020-02-03,32939.101563,33272.890625,32939.101563,33099.019531,33099.019531,0
2020-02-04,33424.449219,33710.671875,33424.449219,33609.679688,33609.679688,0
2020-02-05,33866.570313,33953.441406,33732.890625,33923.800781,33923.800781,0
2020-02-06,34019.730469,34049.039063,33921.710938,34012.210938,34012.210938,0
2020-02-07,33912.519531,33958.769531,33766.339844,33827.980469,33827.980469,0
2020-02-10,33753.421875,34070.539063,33753.421875,34070.179688,34070.179688,0
2020-02-11,34227.531250,34340.730469,34118.441406,34170.949219,34170.949219,0
2020-02-12,34304.210938,34420.558594,34289.339844,34403.238281,34403.238281,0
2020-02-13,34263.839844,34474.000000,34210.890625,34369.851563,34369.851563,0
2020-02-14,34409.808594,34440.910156,34295.488281,34428.339844,34428.339844,0
2020-02-18,34333.488281,34403.289063,34205.660156,34363.171875,34363.171875,0
2020-02-19,34474.289063,34616.781250,34469.789063,34533.941406,34533.941406,0
2020-02-20,34476.980469,34587.468750,34093.378906,34434.660156,34434.660156,0
2020-02-21,34314.289063,34314.289063,33974.210938,34066.281250,34066.281250,0
2020-02-24,33256.488281,33256.488281,32806.160156,32937.519531,32937.519531,0
2020-02-25,32937.519531,33138.378906,31837.550781,31921.689453,31921.689453,0
2020-02-26,32038.550781,32431.539063,31675.099609,31741.789063,31741.789063,0
2020-02-27,31204.570313,31562.650391,30378.089844,30385.630859,30385.630859,0
2020-02-28,29805.570313,30177.730469,29146.000000,30125.070313,30125.070313,0
2020-03-02,30321.910156,31418.330078,30007.560547,31416.390625,31416.390625,0
2020-03-03,31487.810547,31887.439453,30288.960938,30571.009766,30571.009766,0
2020-03-04,30990.919922,31789.349609,30869.189453,31783.779297,31783.779297,0
2020-03-05,31258.589844,31300.189453,30472.330078,30719.900391,30719.900391,0
2020-03-06,30042.339844,30283.240234,29465.250000,30157.910156,30157.910156,0
2020-03-09,29008.900391,29008.900391,27684.029297,27774.990234,27774.990234,0
2020-03-10,28441.619141,29088.230469,27600.939453,29088.029297,29088.029297,0
2020-03-11,28516.630859,28516.630859,27262.800781,27598.910156,27598.910156,0
2020-03-12,26478.300781,26655.089844,24901.339844,24909.109375,24909.109375,0
2020-03-13,25782.410156,27142.669922,24961.550781,27142.669922,27142.669922,0
2020-03-16,25997.720703,25997.720703,23768.519531,23818.449219,23818.449219,0
2020-03-17,24200.330078,25425.949219,23554.490234,25182.900391,25182.900391,0
2020-03-18,24269.509766,24391.080078,22602.800781,23731.699219,23731.699219,0
2020-03-19,23682.390625,24577.380859,23000.300781,24064.359375,24064.359375,0
2020-03-20,24287.199219,24576.230469,22999.660156,23082.449219,23082.449219,0
2020-03-23,22988.330078,23042.960938,21955.539063,22465.140625,22465.140625,0
2020-03-24,23501.310547,24555.220703,23501.310547,24542.519531,24542.519531,0
2020-03-25,24665.660156,25839.019531,24193.880859,24878.580078,24878.580078,0
2020-03-26,24878.580078,26441.080078,24878.580078,26385.400391,26385.400391,0
2020-03-27,25666.289063,26212.890625,25266.210938,25500.570313,25500.570313,0
2020-03-30,25653.390625,26317.960938,25469.529297,26275.339844,26275.339844,0
2020-03-31,26163.589844,26431.890625,25733.820313,25899.929688,25899.929688,0
2020-04-01,25120.130859,25248.449219,24496.119141,24711.150391,24711.150391,0
2020-04-02,24583.099609,25328.720703,24558.339844,25199.640625,25199.640625,0
2020-04-03,25094.839844,25294.810547,24461.289063,24736.259766,24736.259766,0
2020-04-06,25607.460938,26647.269531,25607.460938,26532.080078,26532.080078,0
2020-04-07,27252.380859,27451.189453,26513.660156,26522.189453,26522.189453,0
2020-04-08,26799.250000,27549.820313,26582.130859,27457.050781,27457.050781,0
2020-04-09,27768.830078,28217.949219,27641.000000,27938.929688,27938.929688,0
2020-04-13,27875.509766,27875.509766,27233.439453,27647.759766,27647.759766,0
2020-04-14,28117.220703,28517.400391,28114.759766,28477.369141,28477.369141,0
2020-04-15,28031.419922,28031.419922,27615.109375,27837.820313,27837.820313,0
2020-04-16,27982.730469,28056.029297,27635.439453,27984.949219,27984.949219,0
2020-04-17,28444.890625,28806.070313,28344.070313,28760.230469,28760.230469,0
2020-04-20,28442.269531,28742.259766,28239.660156,28286.050781,28286.050781,0
2020-04-21,27907.919922,27919.509766,27317.810547,27433.699219,27433.699219,0
2020-04-22,27956.269531,28197.289063,27829.439453,28061.359375,28061.359375,0
2020-04-23,28171.689453,28550.890625,28053.919922,28096.789063,28096.789063,0
2020-04-24,28245.560547,28548.080078,28032.380859,28483.890625,28483.890625,0
2020-04-27,28660.500000,29084.859375,28660.500000,28990.130859,28990.130859,0
2020-04-28,29323.250000,29447.779297,28823.320313,28876.230469,28876.230469,0
2020-04-29,29393.720703,29871.560547,29381.949219,29719.019531,29719.019531,0
2020-04-30,29667.349609,29667.349609,29207.429688,29365.490234,29365.490234,0
2020-05-01,28914.589844,28914.589844,28383.759766,28500.609375,28500.609375,0
2020-05-04,28325.470703,28646.029297,28153.960938,28643.630859,28643.630859,0
2020-05-05,28981.439453,29231.949219,28861.919922,28909.880859,28909.880859,0
2020-05-06,29057.439453,29147.410156,28734.349609,28736.480469,28736.480469,0
2020-05-07,29028.470703,29317.750000,29028.470703,29113.759766,29113.759766,0
2020-05-08,29404.210938,29683.810547,29350.949219,29670.679688,29670.679688,0
2020-05-11,29532.009766,29824.449219,29393.669922,29667.720703,29667.720703,0
2020-05-12,29771.660156,29834.150391,29027.679688,29027.839844,29027.839844,0
2020-05-13,28985.939453,29044.400391,28191.160156,28467.410156,28467.410156,0
2020-05-14,28218.019531,28780.900391,27867.900391,28779.609375,28779.609375,0
2020-05-15,28573.300781,28941.019531,28434.160156,28934.880859,28934.880859,0
2020-05-18,28934.880859,30030.919922,28934.880859,29900.070313,29900.070313,0
2020-05-19,29835.589844,30043.869141,29595.400391,29599.650391,29599.650391,0
2020-05-20,29997.480469,30213.699219,29977.890625,30125.380859,30125.380859,0
2020-05-21,30125.380859,30209.240234,29785.660156,29925.890625,29925.890625,0
2020-05-22,29925.890625,30025.849609,29777.009766,30016.300781,30016.300781,0
2020-05-26,30417.480469,30417.480469,30417.480469,30417.480469,30417.480469,0
2020-05-27,30417.480469,30887.310547,30133.259766,30887.279297,30887.279297,0
2020-05-28,30887.279297,31182.609375,30696.539063,30764.050781,30764.050781,0
2020-05-29,30764.050781,30969.580078,30480.210938,30927.039063,30927.039063,0
2020-06-01,30874.820313,31190.119141,30830.769531,31108.109375,31108.109375,0
2020-06-02,31223.130859,31365.939453,31059.800781,31365.939453,31365.939453,0
2020-06-03,31365.939453,31905.789063,31365.939453,31830.140625,31830.140625,0
2020-06-04,31682.509766,31888.089844,31484.320313,31714.769531,31714.769531,0
2020-06-05,32367.359375,32721.449219,32358.289063,32525.310547,32525.310547,0
2020-06-08,32525.310547,32992.269531,32525.310547,32991.738281,32991.738281,0
2020-06-09,32991.738281,32991.738281,32519.449219,32685.529297,32685.529297,0
2020-06-10,32739.769531,32816.289063,32362.970703,32465.990234,32465.990234,0
2020-06-11,32465.990234,32465.990234,30515.740234,30532.189453,30532.189453,0
2020-06-12,30532.189453,31452.080078,30344.179688,30947.189453,30947.189453,0
2020-06-15,30947.189453,31412.689453,30180.189453,31288.839844,31288.839844,0
2020-06-16,31288.839844,32172.179688,31288.839844,31871.970703,31871.970703,0
2020-06-17,31871.970703,32016.800781,31675.210938,31728.730469,31728.730469,0
2020-06-18,31728.730469,31836.720703,31550.650391,31772.509766,31772.509766,0
2020-06-19,32157.929688,32157.929688,31454.789063,31612.050781,31612.050781,0
2020-06-22,31612.050781,31850.509766,31423.369141,31821.410156,31821.410156,0
2020-06-23,32088.189453,32183.369141,31904.250000,31946.179688,31946.179688,0
2020-06-24,31946.179688,31946.179688,30892.039063,31105.619141,31105.619141,0
2020-06-25,31105.619141,31460.830078,30827.910156,31454.320313,31454.320313,0
2020-06-26,31334.289063,31345.400391,30653.439453,30683.800781,30683.800781,0
2020-06-29,30683.800781,31145.599609,30569.789063,31144.910156,31144.910156,0
2020-06-30,31144.910156,31732.949219,31089.140625,31630.509766,31630.509766,0
2020-07-01,31644.720703,31868.669922,31583.460938,31739.099609,31739.099609,0
2020-07-02,32150.279297,32260.310547,31826.300781,31876.750000,31876.750000,0
2020-07-06,31876.750000,32433.160156,31876.750000,32379.099609,32379.099609,0
2020-07-07,32379.099609,32491.199219,32068.400391,32083.880859,32083.880859,0
2020-07-08,32083.880859,32376.820313,32005.970703,32360.410156,32360.410156,0
2020-07-09,32360.410156,32465.710938,31782.779297,32170.339844,32170.339844,0
2020-07-10,32170.339844,32538.689453,32011.529297,32525.949219,32525.949219,0
2020-07-13,32809.320313,33048.019531,32092.939453,32131.820313,32131.820313,0
2020-07-14,32131.820313,32580.320313,31834.480469,32556.599609,32556.599609,0
2020-07-15,32945.328125,33015.921875,32628.980469,32935.410156,32935.410156,0
2020-07-16,32690.789063,32854.429688,32628.810547,32805.871094,32805.871094,0
2020-07-17,32805.871094,32990.089844,32706.640625,32906.968750,32906.968750,0
2020-07-20,32906.968750,33279.949219,32832.609375,33218.878906,33218.878906,0
2020-07-21,33218.878906,33488.671875,33180.070313,33272.851563,33272.851563,0
2020-07-22,33272.851563,33472.589844,33232.648438,33444.898438,33444.898438,0
2020-07-23,33444.898438,33520.269531,32895.000000,33049.351563,33049.351563,0
2020-07-24,32794.441406,32948.738281,32648.369141,32803.269531,32803.269531,0
2020-07-27,32862.019531,33101.148438,32801.601563,33086.328125,33086.328125,0
2020-07-28,33023.921875,33124.578125,32830.828125,32849.730469,32849.730469,0
2020-07-29,33003.468750,33361.578125,33003.468750,33304.699219,33304.699219,0
2020-07-30,33304.699219,33304.699219,32762.009766,33194.398438,33194.398438,0
2020-07-31,33432.371094,33432.371094,32892.039063,33393.390625,33393.390625,0
2020-08-03,33546.000000,33762.531250,33546.000000,33690.570313,33690.570313,0
2020-08-04,33685.929688,33824.460938,33626.679688,33824.078125,33824.078125,0
2020-08-05,33986.781250,34084.250000,33969.929688,34076.878906,34076.878906,0
2020-08-06,34027.191406,34276.460938,33979.398438,34255.550781,34255.550781,0
2020-08-07,34131.101563,34287.480469,34023.628906,34267.351563,34267.351563,0
2020-08-10,34353.468750,34384.121094,34116.640625,34354.089844,34354.089844,0
2020-08-11,34500.031250,34565.101563,34025.820313,34063.949219,34063.949219,0
2020-08-12,34406.140625,34590.160156,34370.710938,34525.769531,34525.769531,0
2020-08-13,34453.371094,34628.441406,34393.210938,34492.578125,34492.578125,0
2020-08-14,34434.050781,34542.230469,34373.410156,34478.011719,34478.011719,0
2020-08-17,34593.578125,34667.878906,34563.230469,34632.250000,34632.250000,0
2020-08-18,34632.250000,34755.429688,34498.898438,34694.058594,34694.058594,0
2020-08-19,34720.039063,34802.300781,34495.460938,34543.878906,34543.878906,0
2020-08-20,34328.820313,34713.730469,34323.179688,34658.730469,34658.730469,0
2020-08-21,34658.730469,34770.519531,34600.890625,34741.230469,34741.230469,0
2020-08-24,34741.230469,35062.578125,34741.230469,35061.460938,35061.460938,0
2020-08-25,35109.671875,35181.421875,34978.871094,35178.390625,35178.390625,0
2020-08-26,35256.058594,35543.429688,35206.828125,35512.949219,35512.949219,0
2020-08-27,35596.910156,35764.671875,35414.941406,35585.460938,35585.460938,0
2020-08-28,35742.890625,35850.460938,35620.941406,35841.570313,35841.570313,0
2020-08-31,35849.609375,35950.109375,35709.761719,35807.660156,35807.660156,0
2020-09-01,35901.679688,36142.351563,35779.230469,36134.039063,36134.039063,0
2020-09-02,36328.839844,36658.730469,36122.839844,36598.031250,36598.031250,0
2020-09-03,36320.750000,36364.949219,35010.679688,35275.671875,35275.671875,0
2020-09-04,35296.351563,35526.878906,34119.171875,34970.269531,34970.269531,0
2020-09-08,34233.738281,34484.671875,33963.000000,33969.179688,33969.179688,0
2020-09-09,34423.289063,34898.109375,34342.730469,34659.039063,34659.039063,0
2020-09-10,34856.769531,34988.238281,34002.281250,34096.058594,34096.058594,0
2020-09-11,34179.390625,34375.398438,33761.738281,34072.718750,34072.718750,0
2020-09-14,34423.730469,34731.730469,34374.511719,34609.359375,34609.359375,0
2020-09-15,34898.089844,34982.320313,34685.050781,34806.410156,34806.410156,0
2020-09-16,34910.539063,35126.031250,34679.578125,34682.460938,34682.460938,0
2020-09-17,34119.281250,34545.550781,34081.921875,34375.550781,34375.550781,0
2020-09-18,34453.710938,34471.578125,33747.601563,34055.179688,34055.179688,0
2020-09-21,33541.398438,33660.500000,33104.078125,33659.308594,33659.308594,0
2020-09-22,33816.890625,34055.539063,33543.941406,34009.800781,34009.800781,0
2020-09-23,34038.691406,34084.160156,33133.570313,33167.148438,33167.148438,0
2020-09-24,33002.628906,33599.878906,32832.148438,33245.121094,33245.121094,0
2020-09-25,33173.820313,33892.988281,33133.199219,33816.191406,33816.191406,0
2020-09-28,33816.191406,34460.941406,33816.191406,34379.808594,34379.808594,0
2020-09-29,34379.808594,34442.378906,34152.289063,34224.941406,34224.941406,0
2020-09-30,34224.941406,34791.558594,34224.941406,34480.269531,34480.269531,0
2020-10-01,34480.269531,34841.390625,34480.269531,34767.660156,34767.660156,0
2020-10-02,34767.660156,34767.660156,34143.160156,34470.871094,34470.871094,0
2020-10-05,34470.871094,35122.128906,34470.871094,35117.449219,35117.449219,0
2020-10-06,35117.449219,35405.929688,34615.480469,34673.558594,34673.558594,0
2020-10-07,34673.558594,35349.859375,34673.558594,35280.089844,35280.089844,0
2020-10-08,35280.089844,35576.339844,35280.089844,35575.269531,35575.269531,0
2020-10-09,35575.269531,35934.609375,35575.269531,35881.250000,35881.250000,0
2020-10-12,35881.250000,36566.718750,35881.250000,36421.820313,36421.820313,0
2020-10-13,36421.820313,36421.820313,36153.789063,36259.031250,36259.031250,0
2020-10-14,36259.031250,36432.089844,35937.800781,36014.890625,36014.890625,0
2020-10-15,36014.890625,36051.351563,35505.218750,35993.578125,35993.578125,0
2020-10-16,35993.578125,36293.328125,35960.320313,35960.351563,35960.351563,0
2020-10-19,35960.351563,36170.648438,35356.738281,35413.390625,35413.390625,0
2020-10-20,35413.390625,35881.429688,35413.390625,35539.058594,35539.058594,0
2020-10-21,35539.058594,35760.621094,35415.218750,35423.808594,35423.808594,0
2020-10-22,35423.808594,35731.890625,35239.800781,35660.558594,35660.558594,0
2020-10-23,35660.558594,35795.058594,35515.320313,35793.371094,35793.371094,0
2020-10-26,35793.371094,35793.371094,34742.308594,35123.570313,35123.570313,0
2020-10-27,35123.570313,35214.640625,35008.511719,35033.058594,35033.058594,0
2020-10-28,35033.058594,35033.058594,33821.710938,33838.789063,33838.789063,0
2020-10-29,33838.789063,34503.660156,33728.640625,34216.468750,34216.468750,0
2020-10-30,34216.468750,34216.468750,33398.648438,33724.808594,33724.808594,0
2020-11-02,33724.808594,34337.320313,33724.808594,34128.449219,34128.449219,0
2020-11-03,34128.449219,34959.988281,34128.449219,34788.761719,34788.761719,0
2020-11-04,34788.761719,35957.679688,34788.761719,35544.160156,35544.160156,0
2020-11-05,35544.160156,36408.218750,35544.160156,36268.859375,36268.859375,0
2020-11-06,36268.859375,36365.769531,36026.468750,36256.929688,36256.929688,0
2020-11-09,36256.929688,37565.550781,36256.929688,36594.011719,36594.011719,0
2020-11-10,36594.011719,36667.160156,36140.359375,36554.550781,36554.550781,0
2020-11-11,36554.550781,36930.218750,36554.550781,36865.980469,36865.980469,0
2020-11-12,36865.980469,36865.980469,36314.300781,36509.230469,36509.230469,0
2020-11-13,36509.230469,37072.191406,36509.230469,36994.941406,36994.941406,0
2020-11-16,36994.941406,37459.191406,36994.941406,37456.898438,37456.898438,0
2020-11-17,37456.898438,37506.691406,37092.308594,37372.378906,37372.378906,0
